stock_code,total_number_of_shares,market_value,stock_name,listed_market,wel_delete,enterprise_name,enterprise_id,update_time,gics_code,gics_code4 
300002.SZ,1986839362.0,9079855885.92,神州泰岳,1,0,北京神州泰岳软件股份有限公司,26622,2021-05-13 00:00:00,451020,45102030
300003.SZ,1806357279.0,55057769879.670006,乐普医疗,1,0,乐普(北京)医疗器械股份有限公司,26623,2021-05-13 00:00:00,351010,35101010
300004.SZ,485786624.0,2817562420.2599998,南风股份,1,0,南方风机股份有限公司,26624,2021-05-13 00:00:00,201060,20106020
300005.SZ,878280700.0,7157987706.6,探路者,1,0,探路者控股集团股份有限公司,26625,2021-05-13 00:00:00,252020,25202010
300006.SZ,1107641725.0,7687033572.400001,莱美药业,1,0,重庆莱美药业股份有限公司,26626,2021-05-13 00:00:00,352020,35202010
300007.SZ,292206586.0,4196086581.92,汉威科技,1,0,汉威科技集团股份有限公司,26627,2021-05-13 00:00:00,452030,45203010
300008.SZ,1798219871.0,9296796735.539999,天海防务,1,0,天海融合防务装备技术股份有限公司,26628,2021-05-13 00:00:00,201010,20101010
300009.SZ,1377981349.0,28386415792.350002,安科生物,1,0,安徽安科生物工程(集团)股份有限公司,26629,2021-05-13 00:00:00,352020,35202010
300010.SZ,859597766.0,6842398218.36,豆神教育,1,0,豆神教育科技(北京)股份有限公司,0,2021-05-13 00:00:00,451020,45102010
300011.SZ,565146321.0,2916155020.1400003,鼎汉技术,1,0,北京鼎汉技术集团股份有限公司,26630,2021-05-13 00:00:00,201040,20104010
300012.SZ,1665649011.0,54033653919.3,华测检测,1,0,华测检测认证集团股份有限公司,26631,2021-05-13 00:00:00,202020,20202020
300013.SZ,459601538.0,2702457045.75,新宁物流,1,0,江苏新宁现代物流股份有限公司,26632,2021-05-13 00:00:00,203010,20301010
300014.SZ,1900240183.0,164085739817.22998,亿纬锂能,1,0,惠州亿纬锂能股份有限公司,26633,2021-05-13 00:00:00,452030,45203010
300015.SZ,4119863471.0,307877397214.5,爱尔眼科,1,0,爱尔眼科医院集团股份有限公司,26634,2021-05-13 00:00:00,351020,35102020
300016.SZ,528306064.0,4944944760.0,北陆药业,1,0,北京北陆药业股份有限公司,26635,2021-05-13 00:00:00,352020,35202010
300016.SZ,528306064.0,4944944760.0,北陆药业,1,0,北京北陆药业股份有限公司,26635,2021-05-13 00:00:00,352020,35202010
300017.SZ,2453012204.0,13982169562.800001,网宿科技,1,0,网宿科技股份有限公司,26636,2021-05-13 00:00:00,451020,45102030
300018.SZ,483621660.0,2500323987.2,中元股份,1,0,武汉中元华电科技股份有限公司,26637,2021-05-13 00:00:00,201040,20104010
300019.SZ,398045890.0,5879137806.000001,硅宝科技,1,0,成都硅宝科技股份有限公司,26638,2021-05-13 00:00:00,151010,15101050
300020.SZ,661106294.0,4892186581.56,银江股份,1,0,银江股份有限公司,26639,2021-05-13 00:00:00,451020,45102010
300021.SZ,791007051.0,3947125188.6,大禹节水,1,0,大禹节水集团股份有限公司,26640,2021-05-13 00:00:00,201020,20102010
300021.SZ,791007051.0,3947125188.6,大禹节水,1,0,大禹节水集团股份有限公司,26640,2021-05-13 00:00:00,0,0
300022.SZ,385595878.0,1642638441.6000001,吉峰科技,1,0,吉峰三农科技服务股份有限公司,26641,2021-05-13 00:00:00,201060,20106015
300023.SZ,322684272.0,2636330503.4999995,*ST宝德,1,1,西安宝德自动化股份有限公司,26642,2021-05-13 00:00:00,402010,40201040
300024.SZ,1592184178.0,14775469172.990002,机器人,1,0,沈阳新松机器人自动化股份有限公司,26643,2021-05-13 00:00:00,201060,20106020
300024.SZ,1592184178.0,14775469172.990002,机器人,1,0,沈阳新松机器人自动化股份有限公司,26643,2021-05-13 00:00:00,0,0
300024.SZ,1592184178.0,14775469172.990002,机器人,1,0,沈阳新松机器人自动化股份有限公司,26643,2021-05-13 00:00:00,0,0
300025.SZ,434669968.0,1516998189.48,华星创业,1,0,杭州华星创业通信技术股份有限公司,26644,2021-05-13 00:00:00,501020,50102010
300026.SZ,3168766060.0,13879195346.939999,红日药业,1,0,天津红日药业股份有限公司,26645,2021-05-13 00:00:00,352020,35202010
300027.SZ,2832702128.0,10311035749.49,华谊兄弟,1,0,华谊兄弟传媒股份有限公司,26646,2021-05-13 00:00:00,502020,50202010
300029.SZ,196525096.0,1018000000.0,*ST天龙,1,1,江苏华盛天龙光电设备股份有限公司,26647,2021-05-13 00:00:00,202010,20201050
300030.SZ,327030611.0,3378226216.1,阳普医疗,1,0,广州阳普医疗科技股份有限公司,26648,2021-05-13 00:00:00,351010,35101020
300031.SZ,402368915.0,6558613323.4800005,宝通科技,1,0,无锡宝通科技股份有限公司,26649,2021-05-13 00:00:00,451030,45103010
300032.SZ,804687887.0,4256798922.4,金龙机电,1,0,金龙机电股份有限公司,26650,2021-05-13 00:00:00,452030,45203010
300033.SZ,537182324.0,55313664000.0,同花顺,1,0,浙江核新同花顺网络信息股份有限公司,26651,2021-05-13 00:00:00,451020,45102020
300034.SZ,489511657.0,11748279778.07,钢研高纳,1,0,北京钢研高纳科技股份有限公司,26652,2021-05-13 00:00:00,151040,15104020
300035.SZ,636957692.0,6809077734.400001,中科电气,1,0,湖南中科电气股份有限公司,26653,2021-05-13 00:00:00,201060,20106020
300035.SZ,636957692.0,6809077734.400001,中科电气,1,0,湖南中科电气股份有限公司,26653,2021-05-13 00:00:00,0,0
300036.SZ,453267432.0,7392791821.599999,超图软件,1,0,北京超图软件股份有限公司,26654,2021-05-13 00:00:00,451030,45103010
300037.SZ,404865758.0,28340603067.87,新宙邦,1,0,深圳新宙邦科技股份有限公司,26655,2021-05-13 00:00:00,151010,15101050
300038.SZ,1232917636.0,2601456213.06,*ST数知,1,1,北京数知科技股份有限公司,26656,2021-05-13 00:00:00,451020,45102020
300039.SZ,1166603104.0,5261380000.0,上海凯宝,1,0,上海凯宝药业股份有限公司,26657,2021-05-13 00:00:00,352020,35202010
300040.SZ,372934701.0,3218426472.06,九洲集团,1,0,哈尔滨九洲集团股份有限公司,26658,2021-05-13 00:00:00,201040,20104010
300041.SZ,423916958.0,6812345524.95,回天新材,1,0,湖北回天新材料股份有限公司,26659,2021-05-13 00:00:00,151010,15101050
300042.SZ,200903517.0,3198384000.0,朗科科技,1,0,深圳市朗科科技股份有限公司,26660,2021-05-13 00:00:00,452020,45202030
300043.SZ,1255475123.0,4155622659.34,星辉娱乐,1,0,星辉互动娱乐股份有限公司,26661,2021-05-13 00:00:00,252020,25202010
300044.SZ,803587049.0,2322366571.7200003,*ST赛为,1,1,深圳市赛为智能股份有限公司,26662,2021-05-13 00:00:00,451020,45102010
300045.SZ,611526103.0,5583233320.83,华力创通,1,0,北京华力创通科技股份有限公司,26663,2021-05-13 00:00:00,451020,45102010
300046.SZ,240911581.0,5593966924.150001,台基股份,1,0,湖北台基半导体股份有限公司,26664,2021-05-13 00:00:00,453010,45301020
300047.SZ,635812112.0,4196359941.76,天源迪科,1,0,深圳天源迪科信息技术股份有限公司,21190,2021-05-13 00:00:00,451030,45103010
300048.SZ,1098723975.0,5691390194.9800005,合康新能,1,0,北京合康新能科技股份有限公司,26665,2021-05-13 00:00:00,201040,20104010
300049.SZ,298624075.0,2738382771.0,福瑞股份,1,0,内蒙古福瑞医疗科技股份有限公司,26666,2021-05-13 00:00:00,352020,35202010
300050.SZ,571596718.0,2760812147.94,世纪鼎利,1,0,珠海世纪鼎利科技股份有限公司,26667,2021-05-13 00:00:00,501020,50102010
300051.SZ,377815212.0,1254346506.7,ST三五,1,1,厦门三五互联科技股份有限公司,26668,2021-05-13 00:00:00,451020,45102030
300052.SZ,261876340.0,1979785136.0,中青宝,1,0,深圳中青宝互动网络股份有限公司,26669,2021-05-13 00:00:00,451030,45103010
300053.SZ,703032630.0,5645352024.48,欧比特,1,0,珠海欧比特宇航科技股份有限公司,26670,2021-05-13 00:00:00,453010,45301020
300054.SZ,964003764.0,15096298953.3,鼎龙股份,1,0,湖北鼎龙控股股份有限公司,26671,2021-05-13 00:00:00,151010,15101020
300055.SZ,865184815.0,6497537960.65,万邦达,1,0,北京万邦达环保技术股份有限公司,26672,2021-05-13 00:00:00,202010,20201050
300056.SZ,390216245.0,2228134760.54,中创环保,1,0,厦门中创环保科技股份有限公司,26673,2021-05-13 00:00:00,202010,20201050
300057.SZ,676019142.0,3136728821.7,万顺新材,1,0,汕头万顺新材集团股份有限公司,26675,2021-05-13 00:00:00,151040,15104010
300058.SZ,2506680143.0,15967552515.94,蓝色光标,1,0,北京蓝色光标数据科技股份有限公司,26676,2021-05-13 00:00:00,502010,50201010
300059.SZ,8666862555.0,263992633449.15,东方财富,1,0,东方财富信息股份有限公司,26674,2021-05-13 00:00:00,402010,40201040
300061.SZ,752411387.0,7937940142.250001,旗天科技,1,0,旗天科技集团股份有限公司,26677,2021-05-13 00:00:00,402010,40201020
300062.SZ,311384615.0,2550240000.0,中能电气,1,0,中能电气股份有限公司,26678,2021-05-13 00:00:00,201040,20104010
300063.SZ,753573644.0,3353402716.5,天龙集团,1,0,广东天龙科技集团股份有限公司,101481,2021-05-13 00:00:00,502010,50201010
300064.SZ,1254679721.0,3073965317.25,*ST金刚,1,1,郑州华晶金刚石股份有限公司,26680,2021-05-13 00:00:00,151040,15104020
300065.SZ,402746368.0,4208699549.95,海兰信,1,0,北京海兰信数据科技股份有限公司,26681,2021-05-13 00:00:00,452030,45203010
300066.SZ,1047156777.0,4586546685.42,三川智慧,1,0,三川智慧科技股份有限公司,26682,2021-05-13 00:00:00,452030,45203010
300067.SZ,1073900188.0,4413729774.52,安诺其,1,0,上海安诺其集团股份有限公司,26683,2021-05-13 00:00:00,151010,15101050
300068.SZ,862183488.0,8182121306.499999,南都电源,1,0,浙江南都电源动力股份有限公司,26684,2021-05-13 00:00:00,201040,20104010
300069.SZ,120009353.0,1539720000.0,金利华电,1,0,浙江金利华电气股份有限公司,26685,2021-05-13 00:00:00,201040,20104010
300070.SZ,3160082190.0,22152176157.999996,碧水源,1,0,北京碧水源科技股份有限公司,26686,2021-05-13 00:00:00,202010,20201050
300070.SZ,3160082190.0,22152176157.999996,碧水源,1,0,北京碧水源科技股份有限公司,26686,2021-05-13 00:00:00,0,0
300070.SZ,3160082190.0,22152176157.999996,碧水源,1,0,北京碧水源科技股份有限公司,26686,2021-05-13 00:00:00,0,0
300071.SZ,731775674.0,1383056025.1999998,*ST嘉信,1,1,北京华谊嘉信整合营销顾问集团股份有限公司,26687,2021-05-13 00:00:00,502010,50201010
300072.SZ,2349720302.0,12946958864.02,三聚环保,1,0,北京三聚环保新材料股份有限公司,26688,2021-05-13 00:00:00,151010,15101050
300073.SZ,447551691.0,19737029608.38,当升科技,1,0,北京当升材料科技股份有限公司,26689,2021-05-13 00:00:00,151010,15101010
300074.SZ,538245287.0,1980742659.0,华平股份,1,0,华平信息技术股份有限公司,26690,2021-05-13 00:00:00,451020,45102010
300075.SZ,473589502.0,5190540947.9,数字政通,1,0,北京数字政通科技股份有限公司,26691,2021-05-13 00:00:00,451030,45103010
300076.SZ,427898850.0,1861360000.0,GQY视讯,1,0,宁波GQY视讯股份有限公司,26692,2021-05-13 00:00:00,452030,45203010
300077.SZ,563906847.0,3998099550.0,国民技术,1,0,国民技术股份有限公司,26693,2021-05-13 00:00:00,453010,45301020
300078.SZ,887000715.0,6138044949.96,思创医惠,1,0,思创医惠科技股份有限公司,26694,2021-05-13 00:00:00,452030,45203010
300079.SZ,1439673107.0,5787485891.099999,数码视讯,1,0,北京数码视讯科技股份有限公司,26695,2021-05-13 00:00:00,452010,45201020
300080.SZ,2068050396.0,9864600391.02,易成新能,1,0,河南易成新能源股份有限公司,26696,2021-05-13 00:00:00,551050,55105020
300081.SZ,521416799.0,4989958770.679999,恒信东方,1,0,恒信东方文化股份有限公司,26697,2021-05-13 00:00:00,451030,45103010
300082.SZ,686561646.0,6501738792.0,奥克股份,1,0,辽宁奥克化学股份有限公司,26698,2021-05-13 00:00:00,151010,15101050
300083.SZ,1513493490.0,16133840606.03,创世纪,1,0,广东创世纪智能装备集团股份有限公司,0,2021-05-13 00:00:00,252010,25201010
300083.SZ,1513493490.0,16133840606.03,创世纪,1,0,广东创世纪智能装备集团股份有限公司,0,2021-05-13 00:00:00,0,0
300083.SZ,1513493490.0,16133840606.03,创世纪,1,0,广东创世纪智能装备集团股份有限公司,0,2021-05-13 00:00:00,0,0
300084.SZ,385704191.0,1581387183.18,海默科技,1,0,海默科技(集团)股份有限公司,26700,2021-05-13 00:00:00,101010,10101020
300085.SZ,706640535.0,10239221352.15,银之杰,1,0,深圳市银之杰科技股份有限公司,26701,2021-05-13 00:00:00,451030,45103010
300086.SZ,474440894.0,2970000000.0,康芝药业,1,0,康芝药业股份有限公司,26702,2021-05-13 00:00:00,352020,35202010
300087.SZ,417425545.0,10022387353.59,荃银高科,1,0,安徽荃银高科种业股份有限公司,26703,2021-05-13 00:00:00,302020,30202010
300088.SZ,2558214373.0,19442429241.84,长信科技,1,0,芜湖长信科技股份有限公司,26704,2021-05-13 00:00:00,452030,45203015
300089.SZ,477087753.0,2891151788.7,文化长城,1,0,广东文化长城集团股份有限公司,26705,2021-05-13 00:00:00,252010,25201050
300091.SZ,1489164214.0,5688607297.4800005,金通灵,1,0,金通灵科技集团股份有限公司,26706,2021-05-13 00:00:00,201060,20106020
300092.SZ,234098269.0,1952379570.0,科新机电,1,0,四川科新机电股份有限公司,26707,2021-05-13 00:00:00,201060,20106020
300093.SZ,218933074.0,4514400000.0,金刚玻璃,1,0,广东金刚玻璃科技股份有限公司,26708,2021-05-13 00:00:00,201020,20102010
300094.SZ,904232834.0,3797777905.9500003,国联水产,1,0,湛江国联水产开发股份有限公司,26709,2021-05-13 00:00:00,302020,30202010
300095.SZ,381172679.0,3518223833.6600003,华伍股份,1,0,江西华伍制动器股份有限公司,26710,2021-05-13 00:00:00,201060,20106020
300096.SZ,432191082.0,3392700000.0,易联众,1,0,易联众信息技术股份有限公司,26711,2021-05-13 00:00:00,451030,45103010
300097.SZ,293286462.0,2143924040.67,智云股份,1,0,大连智云自动化装备股份有限公司,26712,2021-05-13 00:00:00,201060,20106020
300098.SZ,1783288283.0,8096128806.150001,高新兴,1,0,高新兴科技集团股份有限公司,26713,2021-05-13 00:00:00,452010,45201020
300099.SZ,672285813.0,4531206381.45,精准信息,1,0,尤洛卡精准信息工程股份有限公司,26714,2021-05-13 00:00:00,202010,20201050
300100.SZ,394839585.0,4110280088.3399997,双林股份,1,0,宁波双林汽车部件股份有限公司,26715,2021-05-13 00:00:00,251010,25101010
300101.SZ,560738414.0,9196110000.0,振芯科技,1,0,成都振芯科技股份有限公司,26716,2021-05-13 00:00:00,201010,20101010
300102.SZ,720595439.0,5404465796.04,乾照光电,1,0,厦门乾照光电股份有限公司,26717,2021-05-13 00:00:00,453010,45301020
300103.SZ,321831341.0,3141073890.0000005,达刚控股,1,0,达刚控股集团股份有限公司,26718,2021-05-13 00:00:00,202010,20201050
300105.SZ,525039200.0,2231416600.0,龙源技术,1,0,烟台龙源电力技术股份有限公司,26719,2021-05-13 00:00:00,201040,20104010
300106.SZ,209227406.0,2100643161.4,西部牧业,1,0,新疆西部牧业股份有限公司,26720,2021-05-13 00:00:00,302020,30202030
300107.SZ,554473304.0,2844448049.52,建新股份,1,0,河北建新化工股份有限公司,26721,2021-05-13 00:00:00,151010,15101010
300108.SZ,800126843.0,2344371652.48,吉药控股,1,0,吉药控股集团股份有限公司,26722,2021-05-13 00:00:00,352020,35202010
300109.SZ,317542500.0,4455121275.570001,新开源,1,0,博爱新开源医疗科技集团股份有限公司,26723,2021-05-13 00:00:00,151010,15101020
300109.SZ,317542500.0,4455121275.570001,新开源,1,0,博爱新开源医疗科技集团股份有限公司,26723,2021-05-13 00:00:00,0,0
300110.SZ,1247334883.0,5887420650.36,华仁药业,1,0,华仁药业股份有限公司,26724,2021-05-13 00:00:00,352020,35202010
300111.SZ,1147895340.0,3202628000.0,向日葵,1,0,浙江向日葵大健康科技股份有限公司,26725,2021-05-13 00:00:00,352020,35202010
300111.SZ,1147895340.0,3202628000.0,向日葵,1,0,浙江向日葵大健康科技股份有限公司,26725,2021-05-13 00:00:00,0,0
300111.SZ,1147895340.0,3202628000.0,向日葵,1,0,浙江向日葵大健康科技股份有限公司,26725,2021-05-13 00:00:00,0,0
300112.SZ,288573575.0,2334560228.6200004,万讯自控,1,0,深圳万讯自控股份有限公司,26726,2021-05-13 00:00:00,452030,45203010
300113.SZ,734289582.0,9303449016.0,顺网科技,1,0,杭州顺网科技股份有限公司,26727,2021-05-13 00:00:00,451020,45102020
300114.SZ,594458530.0,7597180017.14,中航电测,1,0,中航电测仪器股份有限公司,26728,2021-05-13 00:00:00,452030,45203015
300115.SZ,1006869221.0,18435775440.6,长盈精密,1,0,深圳市长盈精密技术股份有限公司,26729,2021-05-13 00:00:00,452030,45203015
300116.SZ,4393152924.0,8390922086.12,保力新,1,0,保力新能源科技股份有限公司,101482,2021-05-13 00:00:00,452030,45203010
300117.SZ,716760000.0,2415481200.0,嘉寓股份,1,0,北京嘉寓门窗幕墙股份有限公司,26731,2021-05-13 00:00:00,201020,20102010
300118.SZ,900635957.0,11212917666.04,东方日升,1,0,东方日升新能源股份有限公司,26732,2021-05-13 00:00:00,452030,45203015
300119.SZ,417838008.0,13161897265.65,瑞普生物,1,0,天津瑞普生物技术股份有限公司,13789,2021-05-13 00:00:00,352020,35202010
300120.SZ,467239758.0,3929486367.24,经纬辉开,1,0,天津经纬辉开光电股份有限公司,26733,2021-05-13 00:00:00,201040,20104010
300121.SZ,372570108.0,4910474031.54,阳谷华泰,1,0,山东阳谷华泰化工股份有限公司,26734,2021-05-13 00:00:00,151010,15101050
